# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1542.3000 M781 10000 8 1482.3000 S78 P100 275 N S78->C172->C139->S60->C155->C133->C204->C171->P100
1542.4000 M353 10000 8 1362.4000 S35 P100 277 N S35->C172->C139->S60->C155->C133->C204->C171->P100
1542.5000 M568 10000 3 1062.5000 S56 P100 282 N S56->C204->C171->P100
1542.6000 M75 10000 8 1242.6000 S7 P100 279 N S7->C172->C139->S60->C155->C133->C204->C171->P100
1542.7000 M512 10000 7 1422.7000 S51 P100 276 N S51->C232->C124->C155->C133->C204->C171->P100
1542.8000 M263 10000 3 1362.8000 S26 P100 277 N S26->C204->C171->P100
1542.9000 M693 10000 5 1362.9000 S69 P100 277 N S69->C226->C155->C204->C171->P100
1543.0000 M354 10000 8 1303.0000 S35 P100 278 N S35->C172->C139->S60->C155->C133->C204->C171->P100
1546.6000 M165 10000 7 1246.6000 S16 P100 279 N S16->C168->S60->C155->C133->C204->C171->P100
1546.7000 M687 10000 3 1126.7000 S68 P100 281 N S68->C204->C171->P100
1546.8000 M518 10000 9 1066.8000 S51 P100 282 N S51->C172->S69->C232->C124->C155->C133->C204->C171->P100
1546.9000 M161 10000 8 1486.9000 S16 P100 275 N S16->C144->C168->C207->C155->C133->C204->C171->P100
1550.5000 M617 10000 2 1130.5000 S61 P102 281 N S61->C141->P102
1550.6000 M239 10000 2 1010.6000 S23 P102 283 N S23->C141->P102
1598.8000 M784 10000 5 1358.8000 S78 P102 277 N S78->C207->C226->S48->C130->P102
1598.9000 M352 10000 6 1478.9000 S35 P102 275 N S35->C172->C207->C226->S48->C130->P102
1599.0000 M74 10000 6 1359.0000 S7 P102 277 N S7->C172->C139->C226->S48->C130->P102
1599.1000 M933 10000 5 1419.1000 S93 P102 276 N S93->C232->C172->C201->C130->P102
1599.2000 M537 10000 3 1179.2000 S53 P102 280 N S53->C199->C130->P102
1599.3000 M358 10000 3 1119.3000 S35 P102 281 N S35->C201->C130->P102
1599.4000 M532 10000 3 1479.4000 S53 P102 275 N S53->C199->C130->P102
1599.5000 M3510 10000 3 999.5000 S35 P102 283 N S35->C201->C130->P102
1599.6000 M695 10000 4 1299.6000 S69 P102 278 N S69->C172->C201->C130->P102
1599.7000 M357 10000 3 1179.7000 S35 P102 280 N S35->C201->C130->P102
1662.3000 M555 10000 2 1362.3000 S55 P104 277 N S55->C233->P104
1662.4000 M122 10000 7 1542.4000 S12 P104 274 N S12->C164->S38->C192->C215->C169->C233->P104
1662.5000 M651 10000 3 1602.5000 S65 P104 273 N S65->C197->C233->P104
1662.6000 M191 10000 2 1602.6000 S19 P104 273 N S19->C233->P104
1662.7000 M245 10000 4 1362.7000 S24 P104 277 N S24->C169->C159->C233->P104
1662.8000 M441 10000 6 1602.8000 S44 P104 273 N S44->C159->C192->C229->C197->C233->P104
1662.9000 M893 10000 7 1482.9000 S89 P104 275 N S89->C110->C187->C129->C115->C169->C233->P104
1663.0000 M654 10000 5 1423.0000 S65 P104 276 N S65->C229->C115->C169->C233->P104
1663.1000 M366 10000 7 1303.1000 S36 P104 278 N S36->C228->S38->C105->C215->C169->C233->P104
1663.2000 M973 10000 6 1483.2000 S97 P104 275 N S97->C126->C129->S3->C159->C233->P104
1663.3000 M892 10000 7 1543.3000 S89 P104 274 N S89->C110->C187->C129->C115->C169->C233->P104
1663.4000 M462 10000 5 1543.4000 S46 P104 274 N S46->C164->C215->C169->C233->P104
1663.5000 M193 10000 2 1483.5000 S19 P104 275 N S19->C233->P104
1663.6000 M702 10000 4 1543.6000 S70 P104 274 N S70->C215->C169->C233->P104
1663.7000 M194 10000 2 1423.7000 S19 P104 276 N S19->C233->P104
1663.8000 M704 10000 4 1423.8000 S70 P104 276 N S70->C215->C169->C233->P104
1663.9000 M34 10000 3 1423.9000 S3 P104 276 N S3->C159->C233->P104
1664.0000 M386 10000 5 1304.0000 S38 P104 278 N S38->C228->C215->C169->C233->P104
1664.1000 M891 10000 7 1604.1000 S89 P104 273 N S89->C158->C187->C192->C229->C197->C233->P104
1664.2000 M467 10000 5 1244.2000 S46 P104 279 N S46->C164->C215->C169->C233->P104
1664.3000 M976 10000 3 1304.3000 S97 P104 278 N S97->C159->C233->P104
1664.4000 M382 10000 7 1544.4000 S38 P104 274 N S38->C164->S12->C192->C215->C169->C233->P104
1664.5000 M659 10000 4 1124.5000 S65 P103 281 N S65->C225->C227->C229->P103
1664.5000 M192 10000 2 1544.5000 S19 P104 274 N S19->C233->P104
1664.6000 M129 10000 5 1124.6000 S12 P104 281 N S12->C164->C215->C169->C233->P104
1664.6000 M292 10000 7 1544.6000 S29 P103 274 N S29->C221->C212->P100->C225->C227->C229->P103
1664.7000 M978 10000 5 1184.7000 S97 P104 280 N S97->C129->C115->C169->C233->P104
1664.7000 M742 10000 6 1544.7000 S74 P103 274 N S74->C119->C125->C225->C227->C229->P103
1664.8000 M975 10000 3 1364.8000 S97 P104 277 N S97->C159->C233->P104
1664.8000 M741 10000 8 1604.8000 S74 P103 273 N S74->C119->S23->C189->P100->C225->C227->C229->P103
1664.9000 M212 10000 6 1544.9000 S21 P103 274 N S21->C212->P100->C225->C227->C229->P103
1665.0000 M981 10000 4 1605.0000 S98 P103 273 N S98->C225->C227->C229->P103
1665.1000 M384 10000 6 1425.1000 S38 P103 276 N S38->C164->C228->C225->C227->C229->P103
1665.2000 M124 10000 6 1425.2000 S12 P103 276 N S12->C164->C228->C225->C227->C229->P103
1665.3000 M385 10000 6 1365.3000 S38 P103 277 N S38->C164->C228->C225->C227->C229->P103
1665.4000 M363 10000 7 1485.4000 S36 P103 275 N S36->C164->C203->C228->C225->C227->C229->P103
1665.5000 M48 10000 4 1185.5000 S4 P103 280 N S4->C225->C227->C229->P103
1671.3000 M168 10000 5 1191.3000 S16 P102 280 N S16->C124->C176->S27->C216->P102
1671.4000 M85 10000 5 1371.4000 S8 P102 277 N S8->C124->C176->S27->C216->P102
1671.5000 M3710 10000 4 1071.5000 S37 P102 282 N S37->C204->S29->C216->P102
1671.6000 M5410 10000 7 1071.6000 S54 P102 282 N S54->C231->C134->S21->C204->S29->C216->P102
1671.7000 M526 10000 2 1311.7000 S52 P102 278 N S52->C216->P102
1671.8000 M956 10000 8 1311.8000 S95 P102 278 N S95->S75->C231->C134->S21->C204->S29->C216->P102
1671.9000 M356 10000 7 1311.9000 S35 P102 278 N S35->C201->S8->C124->C176->S27->C216->P102
1672.0000 M68 10000 7 1192.0000 S6 P102 280 N S6->C231->C134->S21->C204->S29->C216->P102
1672.1000 M262 10000 3 1552.1000 S26 P102 274 N S26->C204->C216->P102
1672.2000 M87 10000 5 1252.2000 S8 P102 279 N S8->C124->C176->S27->C216->P102
1672.3000 M268 10000 3 1192.3000 S26 P102 280 N S26->C204->C216->P102
1672.4000 M958 10000 7 1192.4000 S95 P102 280 N S95->C231->C134->S21->C204->S29->C216->P102
1692.6000 M9210 10000 4 1092.6000 S92 P102 281 N S92->C199->C210->C137->P102
1692.7000 M989 10000 3 1152.7000 S98 P102 280 N S98->C199->C137->P102
1692.8000 M9810 10000 4 1092.8000 S98 P102 281 N S98->C199->C210->C137->P102
1693.9000 M621 10000 4 1633.9000 S62 P102 272 N S62->C171->C219->C108->P102
1694.0000 M845 10000 5 1394.0000 S84 P102 276 N S84->C114->C171->C219->C108->P102
1694.1000 M69 10000 7 1154.1000 S6 P102 280 N S6->C231->C134->S21->C204->C219->C108->P102
1775.2000 M423 10000 6 1595.2000 S42 P103 273 N S42->C146->C222->S97->C225->C110->P103
1775.3000 M849 10000 6 1235.3000 S84 P103 279 N S84->C145->C222->S97->C225->C110->P103
1775.4000 M7210 10000 5 1175.4000 S72 P103 280 N S72->C222->S97->C225->C110->P103
1775.5000 M181 10000 7 1715.5000 S18 P103 271 N S18->C114->C145->C222->S97->C225->C110->P103
1775.6000 M189 10000 7 1235.6000 S18 P103 279 N S18->C114->C145->C222->S97->C225->C110->P103
1775.7000 M507 10000 5 1355.7000 S50 P103 277 N S50->C222->S97->C225->C110->P103
1775.8000 M508 10000 5 1295.8000 S50 P103 278 N S50->C222->S97->C225->C110->P103
1783.6000 M196 10000 7 1423.6000 S19 P102 276 N S19->C233->C159->C197->C156->C134->C151->P102
1783.7000 M197 10000 7 1363.7000 S19 P102 277 N S19->C233->C159->C197->C156->C134->C151->P102
1783.8000 M328 10000 3 1303.8000 S32 P102 278 N S32->C173->C151->P102
1783.9000 M243 10000 6 1603.9000 S24 P102 273 N S24->C169->C197->C156->C134->C151->P102
1784.0000 M253 10000 8 1604.0000 S25 P102 273 N S25->C127->C190->C113->S43->C191->C134->C151->P102
